"","Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
"531",2020-07-17,"WL1","2","0","V",NA,NA,"0.25","14.0",1,"0.2",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,0.5
"532",2020-07-17,"WL1","2","0.5","P",NA,23,"1.52","19.1",2,NA,NA,"3.0",6.7,1,"1 branch broken",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",57,"red",NA,NA,NA,NA,"Y",NA,NA,1.52
"533",2020-07-17,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"534",2020-07-17,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"535",2020-07-17,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"536",2020-07-17,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"537",2020-07-17,"WL1","2","0.5","V",NA,NA,"0.6","2.3",1,"0.8",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"538",2020-07-17,"WL1","2","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"539",2020-07-17,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"540",2020-07-17,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"541",2020-07-17,"WL1","2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"542",2020-07-17,"WL1","2","2","V",3,4,"1.07","3.3",1,"1.3",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",61,NA,NA,NA,NA,NA,"N",NA,NA,1.07
"543",2020-07-17,"WL1","2","2","V",NA,NA,"0.56","3.9",1,"1.0",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,0.5
"544",2020-07-17,"WL1","2","2.5","V",NA,NA,"<1","1.4",1,"0.4",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"545",2020-07-17,"WL1","2","2.5","V",NA,NA,"0.92","3.2",1,"0.7",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"546",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"547",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"548",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"549",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"550",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"551",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"552",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"553",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"554",2020-07-17,"WL1","2","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"555",2020-07-17,"WL1","2","3","V",NA,NA,"0.63","2.5",1,"0.6",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"556",2020-07-17,"WL1","2","3","V",NA,NA,"<1","0.9",1,"0.2",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"557",2020-07-17,"WL1","2","3","V",NA,NA,"0.59","1.4",1,"0.1",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"558",2020-07-17,"WL1","2","3","V",NA,NA,"0.7","3.6",1,"0.8",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"559",2020-07-17,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"560",2020-07-17,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"561",2020-07-17,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,NA
"562",2020-07-17,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"563",2020-07-17,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"564",2020-07-17,"WL1","2","3.5","V",NA,NA,"0.84","2.9",1,"0.8",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,0.5
"565",2020-07-17,"WL1","2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"566",2020-07-17,"WL1","2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"567",2020-07-17,"WL1","2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"568",2020-07-17,"WL1","2","3.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"569",2020-07-17,"WL1","2","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"570",2020-07-17,"WL1","2","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"571",2020-07-17,"WL1","2","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"572",2020-07-17,"WL1","2","4.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"573",2020-07-17,"WL1","2","4.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"574",2020-07-17,"WL1","2","4.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"575",2020-07-17,"WL1","2","5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"576",2020-07-17,"WL1","2","5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"577",2020-07-17,"WL1","2","5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"578",2020-07-17,"WL1","2","5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"579",2020-07-17,"WL1","2","5.5","V",NA,NA,"0.66","3.8",1,NA,NA,NA,0.6,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"580",2020-07-17,"WL1","2","5.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"581",2020-07-17,"WL1","2","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"582",2020-07-17,"WL1","2","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"583",2020-07-17,"WL1","2","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"584",2020-07-17,"WL1","2","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"585",2020-07-17,"WL1","2","6.5","V",NA,NA,"0.6","1.5",1,NA,NA,NA,0.3,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"586",2020-07-17,"WL1","2","6.5","V",NA,NA,"0.5","2.4",1,NA,NA,NA,0.4,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"587",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"588",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"589",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"590",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"591",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"592",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"593",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"594",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"595",2020-07-17,"WL1","2","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"596",2020-07-17,"WL1","2","7.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"597",2020-07-17,"WL1","2","7.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"598",2020-07-17,"WL1","2","8","V",NA,NA,"0.56","2.5",1,"0.6",NA,NA,NA,0,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
"599",2020-07-17,"WL1","2","8.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2020-07-17,"WL1","3","0","P",8,30,"1.22","5.1",2,NA,"0.0","1.0",1.6,2,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",20,"red",NA,NA,NA,NA,"N",NA,NA,1.22
"601",2020-07-17,"WL1","3","0","P",20,47,"1.66","13.6",2,NA,"0.0","4.0",4.4,2,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",21,"red",NA,NA,NA,NA,"N",NA,NA,1.66
"602",2020-07-17,"WL1","3","0","P",34,29,"1.38","21.0",2,NA,"0.0","1.0",2.5,1,"close four numbered blue band",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",33,NA,NA,NA,NA,NA,"Y",NA,NA,1.38
"603",2020-07-17,"WL1","3","0.5","P",NA,NA,"0.85","6.8",1,NA,"0.0","0.0",NA,1,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"604",2020-07-17,"WL1","3","0.5","P",13,15,"1.5","6.9",1,NA,"0.0","0.0",NA,1,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",11,"red",NA,NA,NA,NA,"Y",NA,NA,1.5
"605",2020-07-17,"WL1","3","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"606",2020-07-17,"WL1","3","1.5","P",11,36,"1.06","14.4",1,NA,"0.0","3.0",4.6,1,"broken by recorder",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",50,"red",NA,NA,NA,NA,"N",NA,NA,1.06
"607",2020-07-17,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"608",2020-07-17,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"609",2020-07-17,"WL1","3","1.5","P",NA,NA,"0.76","7.2",1,NA,NA,"1.0",2.4,1,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"610",2020-07-17,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"611",2020-07-17,"WL1","3","3","P",11,5,"1.06","13.6",1,NA,NA,"1.0",5.3,1,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",7,"red",NA,NA,NA,NA,"N",NA,NA,1.06
"612",2020-07-17,"WL1","3","4","P",28,44,"2.08","17.5",1,NA,NA,"7.0",5.4,1,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",18,NA,NA,NA,NA,NA,"N",NA,NA,2.08
"613",2021-06-16,"WL1","1","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,NA,NA,"yellow",NA,NA,NA,NA,NA,NA,NA,NA
"614",2021-06-16,"WL1","1","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2021-06-16,"WL1","1","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2021-06-16,"WL1","1","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2021-06-16,"WL1","1","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Band bleached to nearly yellow;# matches",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"red",40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2021-06-16,"WL1","1","2.5","V",14,50,"0.81","2.0",1,"1.1",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",13,"yellow",NA,NA,NA,NA,"N",NA,NA,0.5
"619",2021-06-16,"WL1","1","2.5","P",29,51,"1.94","14.0",2,NA,"0.0","0.0",NA,2,"2 inviable fruits;withered flower remnants only",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"red",541,NA,"green",NA,NA,NA,"Y",NA,NA,1.94
"620",2021-06-16,"WL1","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2021-06-16,"WL1","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2021-06-16,"WL1","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found sans plant/anchor in 3.5m",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2021-06-16,"WL1","1","4.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No plant;faded (band) to near yellow",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"red",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2021-06-16,"WL1","1","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"red",39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2021-06-16,"WL1","1","5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found w/ pulled-up plant in 5.5m",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2021-06-16,"WL1","2","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2021-06-16,"WL1","2","0.5","V",31,31,"1.31","4.2",1,"1.5",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"red",207,NA,NA,NA,NA,NA,"N",NA,NA,1.31
"628",2021-06-16,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"629",2021-06-16,"WL1","2","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"630",2021-06-16,"WL1","2","3","V",24,45.5,"0.14","0.8",1,"0.3",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",46,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"631",2021-06-16,"WL1","2","3","V",45,25,"0.13","1.5",1,"0.4",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",703,"red",NA,NA,NA,NA,"Y",NA,NA,0.5
"632",2021-06-16,"WL1","2","3","V",49,9.5,"0.64","1.8",1,"0.5",NA,NA,NA,NA,"Leaf shows signs of munch",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",92,"red",NA,NA,NA,NA,"Y",NA,NA,0.5
"633",2021-06-16,"WL1","2","3","V",40,9.5,"0.59","1.4",1,"0.5",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",22,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"634",2021-06-16,"WL1","2","3.5","V",28,7,"0.49","2.5",1,"0.8",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",45,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"635",2021-06-16,"WL1","2","3.5","V",29,25,"0.11","1.2",1,"0.9",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",39,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"636",2021-06-16,"WL1","2","3.5","V",0.5,33,"0.6","2.0",1,"0.6",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",82,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"637",2021-06-16,"WL1","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not found",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"blue",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2021-06-16,"WL1","2","2","P",4,2,"0.97","9.0",1,NA,NA,"1.0",2.6,1,"Maybe munching on stem",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"red",351,NA,"green",NA,NA,NA,"Y",NA,NA,0.5
"639",2021-06-16,"WL1","2","5.5","V",15,41.5,"0.57","2.6",1,"1.0",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",94,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"640",2021-06-16,"WL1","2","5.5","V",18,39,"0.76","3.1",1,"1.3",NA,NA,NA,NA,NA,2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"purple",27,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"641",2021-06-16,"WL1","2","8","P",28,44,"1.48","15.0",1,NA,NA,NA,NA,1,"Heavily herbivourized--no repro structures left except a couple dried petals",2021,NA,"SER",2021-09-03,NA,NA,NA,NA,NA,"red",543,NA,NA,NA,NA,NA,"Y",NA,NA,1.48
